User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
12756695,male,21,181,83,21,102,40.3,105
16579928,male,36,186,85,20,98,40.3,104
15861036,female,23,156,58,21,102,40.6,118
11370687,female,71,177,75,14,93,40.2,74
11831385,female,23,169,73,15,86,39.9,56
10429031,female,63,172,69,24,101,40.7,146
18180107,female,46,162,66,7,92,39.4,34
19517081,male,38,168,67,11,82,39.7,27
14847598,male,41,187,87,2,82,38.3,6
13009293,male,59,169,76,8,78,39.4,25
14076216,male,41,192,90,28,113,40.8,218
13942667,female,21,169,69,18,97,40.6,88
14445902,male,60,188,94,10,92,39.8,56
10637622,female,57,154,57,19,88,40.5,90
15762100,male,20,182,81,3,89,38.4,9
14527515,female,64,182,74,3,87,38.7,14
19894490,male,48,179,77,12,100,40,71
11566569,female,57,180,73,6,87,39.4,27
13592932,female,44,179,78,1,87,38.3,4
13599753,female,43,174,71,12,91,40.1,56
16933675,female,48,150,53,17,93,40.4,88
16056121,female,20,163,58,4,81,38.9,13
14106041,male,65,158,63,19,97,40.3,113
13749563,female,56,166,62,23,109,40.5,159
18389607,male,43,186,91,3,82,38.5,10
10636184,male,21,182,81,24,112,40.6,156
17199327,female,51,168,63,20,103,40.7,123
19955527,female,56,161,58,12,93,40.2,63
13869124,male,53,177,80,15,98,40,88
17521426,female,51,170,71,2,86,38.3,8
15008278,female,31,170,70,30,100,41,162
11198971,male,36,198,101,8,89,39.8,33
18886629,female,57,160,62,16,95,40.2,87
11962233,male,73,169,72,15,92,40.2,87
19125737,male,26,188,81,3,82,38.5,7
18988497,female,30,168,64,4,90,39,18
13424947,female,40,170,68,6,87,39.4,25
12625905,female,63,167,66,25,101,40.8,153
12271736,male,52,194,92,15,100,40.2,96
11933230,male,43,180,82,3,91,38.5,13
15512410,male,27,194,90,2,81,37.8,5
15568801,female,21,151,55,30,106,40.8,182
12617400,female,23,171,70,9,91,39.6,39
14958187,female,44,166,67,30,116,40.9,221
15779363,female,59,176,73,6,82,39.2,24
19549552,female,70,161,63,13,85,39.9,60
12370784,male,36,171,75,13,90,40.3,49
11093389,female,37,180,76,19,86,40.5,75
18829534,female,26,175,66,4,80,39.1,13
12527739,female,29,174,72,10,89,39.7,42
17864080,female,36,151,52,28,112,40.9,197
19890878,female,64,175,67,19,101,40.6,117
12047880,male,24,192,93,20,97,40.6,92
19807664,female,38,157,58,20,103,40.5,120
14907931,male,24,191,89,5,87,39,15
13771544,male,34,183,81,5,77,39.4,9
15150878,female,25,167,60,5,88,39,21
18747415,male,53,186,86,5,87,38.8,22
13940888,male,20,179,79,13,88,40.1,36
14505686,female,32,153,53,29,101,40.8,167
15482868,female,66,145,52,24,110,40.5,176
13736809,male,23,177,73,23,108,40.6,133
10935309,male,35,169,68,7,86,38.9,21
18015016,male,60,192,88,27,109,40.6,218
12936049,male,27,200,96,22,107,40.3,139
14775199,female,79,178,80,25,104,40.5,163
13564841,female,43,168,67,24,107,40.7,154
13254997,female,77,171,71,21,97,40.3,123
13926344,female,76,179,80,21,110,40.9,150
12418381,male,21,194,88,29,114,40.9,201
11787901,male,42,179,81,16,87,40.3,60
12810704,male,21,206,105,15,96,40.1,69
17446053,male,71,190,88,5,75,38.9,17
18059709,female,50,179,73,17,100,40,97
10483181,female,25,162,60,4,84,38.9,15
10697452,female,50,172,66,9,92,39.6,44
16030251,female,24,141,43,11,100,40.3,62
12330439,female,29,161,62,24,106,40.4,147
13674642,male,45,200,97,27,102,40.8,175
10180174,female,23,171,63,24,104,40.8,139
19258496,female,62,178,73,16,93,40.5,83
13473399,female,45,163,64,8,80,40,29
12638994,female,25,173,69,29,117,41,207
19833769,female,54,161,60,9,94,39.5,48
14676996,female,46,168,68,19,102,40.7,112
18639904,female,50,159,55,12,85,39.9,52
10914233,female,54,171,68,6,82,39.2,23
13881017,male,28,187,90,25,110,40.7,168
19247845,female,33,169,68,16,98,40,84
13690968,male,40,180,88,9,94,39.5,44
15807104,male,22,162,64,28,111,40.5,168
19567389,male,43,171,77,20,101,40.5,116
14152978,male,39,189,89,6,89,39.1,24
19233602,male,25,173,71,5,84,39.2,11
11408401,male,25,174,74,8,87,39.4,22
12224217,male,57,183,93,6,90,39.4,31
17444981,female,26,160,54,26,113,40.9,180
17179376,female,45,163,58,18,107,40.4,118
18249254,female,42,177,77,10,97,39.9,52
10907310,female,49,158,62,10,93,39.9,51
15857007,male,27,193,94,7,89,39.6,25
18704731,male,70,177,77,9,89,39.6,48
19826586,female,70,149,51,28,98,40.6,172
12483435,female,21,157,54,19,101,40.5,105
14128486,male,73,172,80,30,101,41.2,219
12765732,male,21,191,94,18,95,40.4,76
16591335,male,24,183,83,13,90,40.2,44
18765752,male,29,187,94,2,86,37.7,6
13107195,male,26,191,88,3,79,38.5,6
14253043,male,53,185,88,3,84,38.4,12
15246189,female,39,163,60,12,91,40.2,57
19578668,female,22,150,55,8,91,39.9,36
10603743,female,36,166,67,10,94,40,49
18310270,female,77,152,56,27,107,40.7,193
16474372,female,54,158,63,23,101,40.7,138
17873138,female,47,162,63,10,81,39.9,37
18580687,male,39,187,93,5,82,39.1,15
17081401,male,60,171,71,20,96,40.7,115
16869410,male,44,179,81,27,110,40.5,197
10842365,male,22,176,72,26,104,41,133
16694676,female,37,153,56,18,104,40.5,110
19304909,female,78,174,73,24,95,40.7,136
19713904,female,64,186,85,26,106,40.9,167
14164987,female,22,175,64,29,108,40.5,179
16738965,female,31,204,101,6,84,39.3,20
19674610,female,34,151,51,7,97,39.2,38
10057403,female,61,162,66,10,84,39.8,43
10577572,male,35,171,78,8,86,39.7,25
14508913,female,40,156,60,13,95,40.4,67
11322988,female,40,175,73,21,99,40.7,114
16578345,male,37,167,73,25,103,40.9,143
15984339,female,69,174,75,29,109,41,202
16347135,female,54,162,59,24,114,40.8,179
16214406,male,30,174,71,29,114,40.9,203
10030257,male,21,182,82,3,92,38.6,10
17788845,male,30,176,78,8,87,39.6,25
13917362,female,45,151,48,28,111,40.7,200
11805582,male,56,204,107,13,91,40,72
19759832,female,27,185,76,16,99,40.6,82
17749229,male,22,172,73,25,100,40.5,114
17430067,male,29,183,78,22,93,40.6,87
14135883,female,29,167,73,28,117,40.8,200
19007399,male,59,179,84,29,116,40.7,260
17377957,male,25,179,78,6,97,39.3,26
15159011,female,75,158,64,13,86,40,62
15974500,female,24,148,52,13,79,39.8,43
13692241,female,37,170,69,25,118,40.7,186
11123306,female,28,164,68,20,103,40.3,114
15839894,male,49,179,82,23,97,41,129
17625048,female,64,166,66,27,112,40.9,198
15330433,male,66,187,93,9,85,40.1,44
12048857,male,26,194,99,8,85,39.6,24
16416520,female,32,153,56,7,82,39.8,26
18281150,male,20,182,81,1,75,37.5,1
17634402,male,20,178,79,10,92,39.5,34
11864438,female,27,163,56,9,87,39.7,37
15541307,female,62,144,47,18,95,40.5,103
15584591,male,73,186,88,20,106,40.4,165
11065275,male,49,194,94,29,118,40.8,261
10580206,female,23,155,55,5,90,39.2,22
18192260,female,20,170,63,10,91,40,43
19545737,female,24,173,68,20,99,40.2,104
14903042,male,78,201,108,12,89,40,76
10069305,female,44,159,59,10,90,39.7,47
19564378,male,76,180,88,18,104,40.5,145
12845462,male,36,202,109,6,87,39.1,24
14003382,female,33,161,57,18,99,40.5,99
10450010,female,33,169,70,24,98,40.7,125
17152515,female,27,157,56,17,101,40.1,96
16064729,male,28,167,65,12,90,40.2,38
10651229,female,42,174,67,10,94,39.6,50
13457325,female,40,181,79,20,97,40.5,102
19318419,male,57,192,97,17,96,40.4,105
19491091,female,48,147,48,13,106,40.3,86
15431625,male,79,184,87,5,87,39.1,28
19390081,male,41,179,84,19,103,40.6,117
11864100,female,35,169,69,21,99,40.5,113
18866947,female,57,172,70,13,84,40.2,54
10540049,male,39,190,93,28,106,40.7,188
11326028,female,26,172,66,15,90,39.9,64
19507264,female,51,175,67,1,77,37.4,3
15941545,female,53,177,76,12,95,40,62
15412272,male,52,183,89,4,72,38.8,8
17170176,male,32,180,75,9,87,39.9,28
12735435,female,58,163,66,28,113,40.6,205
19341618,male,56,191,101,12,98,40.1,78
16684937,female,31,161,63,8,82,39.5,29
12102333,female,58,161,61,11,87,39.9,51
14490361,female,35,156,59,10,89,39.4,44
14291636,female,21,169,66,10,98,40.1,51
11557392,male,32,179,80,11,93,40,45
13470606,female,65,172,71,17,94,40.5,91
15053436,male,25,174,71,20,103,40.3,102
18140678,male,31,199,97,14,97,40.5,71
15367074,male,37,194,94,2,83,38.1,6
12203346,female,64,156,56,5,81,38.9,21
18854408,female,24,163,59,11,92,39.9,50
17791415,male,58,177,78,16,98,40.4,97
14142930,male,62,193,100,8,90,39.4,44
15208526,male,53,181,85,10,85,39.7,40
13571771,female,24,155,55,30,109,40.9,193
10832385,male,66,192,86,1,83,37.7,4
13600092,female,36,181,79,22,106,40.9,132
16728723,male,65,182,86,18,100,40.5,124
11204322,female,75,152,51,3,89,38.3,16
17495765,female,68,166,64,2,75,37.9,7
12066469,female,42,169,68,16,97,40.6,85
18375806,male,44,168,72,28,113,40.9,211
14217831,female,32,159,63,23,103,40.3,134
19165109,male,69,189,95,15,95,40.4,98
12924414,female,46,165,63,19,107,40.3,124
11709610,female,32,162,66,4,85,39.1,15
17768109,male,23,182,82,2,79,38.2,3
14366581,female,52,154,57,11,89,40.1,53
10140715,female,75,161,60,24,102,40.8,157
17868530,female,72,172,72,13,101,40.1,81
17954973,female,34,162,61,20,99,40.7,109
12820479,male,39,192,91,18,92,40.5,82
11054957,female,78,159,53,18,104,40.1,124
16399823,male,40,183,84,5,79,39.1,12
13997828,female,46,171,74,8,95,39.6,41
10374133,female,32,154,56,6,81,39.3,21
10454943,male,21,167,65,21,102,40.5,97
18907805,female,53,167,68,27,117,40.8,206
19051790,male,20,172,73,6,84,39.4,12
18405143,female,29,161,57,10,91,39.9,46
17878081,male,76,176,84,25,99,40.9,181
15933545,male,79,190,99,24,104,40.5,203
19526955,female,58,162,57,25,109,40.8,175
18966396,female,74,159,62,20,104,40.3,134
12860503,female,26,166,60,20,103,40.6,115
19226537,female,24,175,67,24,105,40.6,140
19599306,male,78,183,83,10,93,40,64
15033895,female,34,163,59,26,101,40.7,148
19927461,male,29,165,66,17,92,40.4,60
19604437,female,61,152,56,27,95,40.7,151
16933823,female,26,155,53,19,102,40.2,109
12224364,female,33,156,57,1,74,37.8,3
10260258,male,28,171,77,25,110,40.9,161
18142551,male,21,166,67,12,88,39.6,31
14544007,female,68,160,63,21,98,40.4,125
17216441,male,30,185,87,10,87,39.7,33
18884309,female,34,168,67,20,95,40.2,99
13667533,male,64,177,81,15,93,40,85
11495309,male,72,184,90,2,77,38.1,8
14735360,female,33,183,77,16,91,40.4,70
12749888,female,45,187,88,21,103,40.6,120
12797760,female,29,164,63,19,100,40.5,104
17352220,female,56,174,76,11,90,39.7,52
17605056,female,41,160,60,28,101,40.9,163
15038050,female,26,177,68,10,88,40,41
16352651,female,59,171,71,5,94,39.2,26
17337270,female,24,171,71,5,87,39.2,19
13990932,male,44,203,101,8,88,39.3,35
16496035,female,71,161,64,19,93,40.5,103
19542252,male,34,172,77,25,105,40.7,149
19209733,male,76,198,109,14,92,40.3,94
16560224,female,32,156,56,9,88,39.5,39
10763235,male,28,189,87,25,110,40.5,166
19456977,male,49,170,73,11,86,40.1,41
11752236,female,47,154,57,11,96,39.8,60
16748419,female,23,176,68,18,107,40.4,109
13356448,female,22,169,64,19,100,40.4,101
15609735,female,20,175,66,28,104,41,159
16823412,female,59,164,61,20,100,40.3,120
17678761,male,79,188,93,21,107,40.5,184
16398221,female,49,152,51,3,77,38.7,11
13418169,male,27,170,66,11,80,39.8,18
10823777,male,61,182,93,14,82,40.2,58
14174965,female,40,158,59,5,87,39.1,22
10497479,female,31,168,59,28,102,40.7,161
16379587,female,33,167,67,17,99,40,91
12651390,female,21,167,67,20,105,40.7,116
10351280,male,36,187,89,16,90,40.4,65
19803133,male,25,180,85,23,105,41,131
19238785,male,35,202,105,5,81,39.3,15
12456242,female,37,161,62,23,102,40.7,134
16417986,male,74,201,107,14,96,40.1,101
13002310,male,62,173,79,12,90,40.2,61
16109947,male,78,179,93,1,79,37.6,5
10045428,female,75,166,68,12,90,40.1,62
15242219,male,69,183,85,26,104,40.8,200
10526924,female,57,159,61,24,99,40.6,141
15497700,male,27,189,94,30,115,40.7,225
14472017,female,53,169,67,7,85,39.4,30
17557831,female,37,159,62,9,89,39.6,40
11268445,female,43,160,60,4,83,39,16
13774084,male,77,170,74,24,107,40.8,199
18675364,male,52,185,96,29,108,40.8,223
15114833,male,41,185,86,22,104,40.5,140
17410010,male,77,176,82,23,99,40.6,167
17723990,male,73,190,98,12,91,39.8,74
17334868,male,39,191,90,14,88,40.2,55
16845239,male,28,189,96,1,76,38,2
18551283,male,27,193,92,25,111,40.6,171
12451657,male,27,178,75,16,100,40.5,77
12961279,male,49,179,79,7,95,39.5,37
10996215,male,49,179,86,18,100,40.6,110
17636190,male,34,181,83,25,102,40.9,141
12130884,female,40,171,70,24,107,40.7,151
17811582,male,21,189,90,23,99,40.5,108
15865351,female,43,163,61,20,105,40.6,125
14174531,male,41,179,83,26,107,40.5,175
16597597,male,31,192,89,6,79,39,13
14346624,male,25,184,85,22,99,40.4,106
17388343,male,28,179,83,2,79,38.1,4
15850439,male,37,198,97,1,82,37.4,3
16432016,female,39,174,72,20,93,40.6,95
10574325,female,29,179,69,14,92,40.4,63
14799787,female,29,147,50,15,97,40,80
19292845,male,32,184,85,5,89,39.1,18
11779642,female,47,172,66,20,108,40.6,132
11694243,male,34,173,71,28,113,40.7,197
19650071,male,38,182,88,15,91,40.1,64
16254852,female,32,159,59,23,108,40.6,148
18098703,male,38,192,92,27,100,40.6,155
11685997,female,23,169,66,16,97,40,80
17543772,female,52,169,69,14,92,40.4,69
14192746,female,25,155,59,14,86,40.1,55
15716749,male,44,214,113,3,85,38.9,13
15761153,female,24,159,58,30,112,40.9,202
12912049,female,49,153,58,15,100,39.9,88
10997252,male,53,175,81,5,89,39.2,23
18497835,female,31,154,57,7,84,39.2,27
16228275,female,54,167,65,28,110,40.6,194
17798572,male,26,187,84,9,80,39.7,18
12011673,female,54,152,53,19,101,40.2,117
12178742,male,27,181,83,6,86,39.4,17
15208988,female,22,177,73,16,100,40.6,83
19407805,male,44,182,86,26,107,40.7,181
12692879,male,46,195,96,29,107,40.6,210
15028308,male,39,164,73,22,97,40.5,108
18276346,male,31,179,83,21,94,40.6,90
19813409,female,46,165,68,2,85,38.3,8
12317872,male,27,172,72,22,98,40.9,98
11890833,male,43,205,113,28,119,41,260
16104833,female,21,158,58,11,88,40,45
11153703,male,30,183,81,10,88,40.1,33
19676431,female,22,176,77,5,77,39.4,13
19374016,female,62,161,59,17,88,40.3,82
18344220,female,33,169,71,24,104,40.9,140
14767434,male,42,175,77,9,88,39.6,34
17752929,female,29,166,65,11,84,40,41
17585248,female,20,148,53,2,88,38.3,8
15054452,male,52,179,87,21,100,40.4,132
16762787,female,51,183,83,23,90,40.4,104
18937879,female,26,156,64,28,105,40.9,166
10274402,female,43,160,54,6,87,39.3,27
19527950,female,45,171,64,10,86,39.7,42
14692435,male,36,192,90,10,83,40.2,30
13830112,female,63,168,68,18,104,40.6,116
16063705,female,21,158,58,4,69,38.7,8
15381308,male,42,182,82,19,103,40.2,117
13758779,female,32,171,73,29,104,40.7,168
16635256,female,70,166,68,15,92,40.2,79
13200163,male,26,181,82,29,105,41,165
15048165,male,42,183,82,15,98,40.4,81
15284867,male,35,179,77,27,108,40.9,175
13782587,female,38,157,59,11,85,40,45
12788936,male,43,183,83,25,99,41.1,141
16855446,female,27,170,66,5,82,39.1,17
12894611,female,28,176,68,2,86,38.1,8
15987356,female,34,179,74,25,101,40.9,138
18404606,female,35,174,68,25,105,40.7,151
13126527,female,48,156,54,23,106,40.4,151
11090784,female,42,164,62,24,105,40.4,150
19180622,female,44,146,49,27,100,40.7,160
12066484,male,64,183,88,1,78,37.7,4
12397254,male,25,182,81,8,91,39.5,28
17674314,male,23,188,91,1,88,37.6,3
19198527,male,22,180,80,6,91,39.4,20
11568842,male,21,190,90,7,88,39.3,21
17448961,female,77,160,61,5,85,39,24
12194902,male,20,187,93,8,89,39.5,26
10749016,male,21,177,77,24,104,40.6,125
14681515,female,21,165,61,21,92,40.8,94
13570952,male,25,175,75,18,104,40.3,96
17566685,male,23,176,82,27,116,40.8,194
16720944,female,63,176,70,5,85,39,22
15615743,male,38,171,75,2,81,38.2,5
10831217,female,71,176,72,11,92,39.4,57
18123423,female,66,169,71,17,101,40.4,104
16271975,male,30,183,86,12,89,40.3,43
15712081,male,68,173,77,28,105,40.8,213
16605012,female,62,166,68,15,96,40.3,83
11042324,female,27,171,65,4,85,38.6,15
14794863,female,73,177,75,2,87,38.5,9
12154012,male,29,184,93,8,88,40,28
13167491,male,39,187,94,3,84,38.6,10
16486775,male,23,193,96,9,88,39.7,30
18052201,male,49,170,70,4,87,39.1,15
18042708,male,21,173,75,10,94,40.1,36
18426166,male,25,181,75,25,107,40.7,145
19784594,female,57,166,64,3,83,38.7,12
14604540,male,41,173,77,6,78,39.1,13
15644082,female,20,193,86,11,92,40.4,45
11983096,female,47,168,69,7,90,39.5,32
14376995,male,26,189,89,19,95,40.5,82
14799807,female,38,176,69,3,89,38.4,13
16768226,female,43,173,67,5,82,39.2,19
16186723,male,29,168,72,6,86,39.4,17
10136038,female,66,179,75,30,113,41.1,220
16934395,male,54,180,87,13,100,40,83
11898845,female,69,162,63,23,104,40.8,152
17037847,female,22,157,59,24,101,41.1,132
15000109,male,41,200,104,9,89,39.5,40
12388580,female,27,175,69,25,105,40.8,147
17756015,female,37,155,54,20,94,40.6,102
15574733,male,21,188,86,12,95,40.3,48
10967054,female,37,147,54,13,105,40.2,81
13862112,female,55,165,63,11,89,40,52
12317336,female,70,166,65,27,109,40.4,192
19729149,male,26,186,84,16,99,40,77
19600611,male,21,199,104,18,99,40.6,90
14324343,male,20,179,81,6,90,39.1,19
17278224,female,44,167,67,13,94,39.9,65
18695906,male,61,177,79,4,86,38.8,18
19057360,male,24,171,75,17,101,40.2,82
11758182,female,69,176,73,1,80,37.7,4
14113586,male,34,182,89,18,102,40.2,104
13023243,female,79,160,60,28,108,40.9,203
14384309,female,74,163,62,23,102,40.8,149
17124024,male,79,189,92,17,104,40.2,141
12895751,female,36,161,57,26,107,40.7,167
17857154,female,32,164,64,3,81,38.5,10
18281143,female,34,181,73,18,101,40.1,99
12834296,male,33,186,83,24,116,40.3,185
12113548,male,27,187,89,11,94,40,47
11157101,female,62,161,61,18,97,40.7,104
14418208,female,39,164,58,25,106,40.6,159
15068007,female,59,145,50,11,95,40.1,62
12888250,female,58,170,68,12,95,39.7,64
15416195,female,40,181,74,23,98,40.8,122
12200442,male,25,180,81,7,84,39.5,17
11767579,male,53,202,103,29,109,40.8,233
15381703,female,32,160,63,4,82,38.6,14
11370722,female,22,169,66,28,114,40.7,190
16144515,male,72,193,103,13,87,39.9,73
14523629,female,42,163,61,6,88,39.2,27
16161315,male,43,181,80,10,97,39.6,53
10951752,male,35,182,83,6,92,39.4,25
13366422,male,21,195,90,21,95,40.7,86
10913237,male,59,182,84,11,97,39.9,67
12689171,female,35,164,65,27,112,40.9,184
10758422,male,48,173,75,9,93,39.6,43
16330345,female,69,170,72,16,88,40.1,76
19224353,male,61,184,88,20,99,40.8,132
13652218,female,29,175,72,21,90,40.6,90
15847336,female,23,166,68,4,77,39,11
12370982,male,54,190,94,29,111,40.5,238
14445013,female,22,162,56,2,82,38.2,7
19111574,male,49,181,84,28,104,40.8,187
16608280,male,30,175,74,27,111,40.9,179
10952926,male,23,192,91,27,108,40.8,167
11498729,female,72,157,59,21,92,40.5,114
17088742,female,59,161,64,4,79,39,15
10968618,female,52,160,57,25,105,40.7,162
11953032,female,32,165,65,20,91,40.6,90
18557134,female,25,162,56,2,82,38,7
14899623,female,27,185,81,3,94,38.6,14
19866430,male,72,183,86,24,105,40.5,192
16312376,male,22,196,97,14,94,40,58
17923033,male,28,178,76,11,94,40.2,44
12247019,male,25,173,77,9,94,39.4,35
15143484,male,32,169,77,27,99,41.2,134
11179649,male,34,182,81,20,105,40.6,121
19786486,female,64,157,54,16,95,40.5,91
18883203,male,22,172,69,5,91,38.9,16
17427205,female,67,174,74,14,98,40.1,81
11777222,female,48,165,60,28,110,40.7,193
17888854,male,32,192,92,29,113,40.5,215
19532190,male,51,177,74,11,94,40,56
13370073,male,79,172,77,24,107,40.7,202
18320121,female,77,173,77,7,82,39.4,29
18435723,female,34,161,64,12,87,39.9,50
18099699,male,32,181,76,15,99,40.6,74
17714664,male,51,184,82,7,86,39.5,28
13912212,male,31,193,97,9,94,39.7,41
11743870,male,33,181,82,13,100,40.1,69
15103183,male,27,189,95,15,91,40,59
13687243,female,34,185,75,14,93,40,65
11353686,female,40,135,42,14,94,40.2,74
18908334,male,78,177,86,23,100,40.8,173
18175296,female,66,175,74,28,116,40.8,215
12395971,male,47,194,98,19,102,40.5,125
16703315,male,33,169,71,24,110,40.7,157
18764781,male,34,182,81,4,72,38.5,4
16216574,female,35,183,73,17,97,40.5,87
16614077,male,67,184,91,23,106,41.1,184
14693952,male,34,196,98,14,88,40.4,54
10315802,female,38,177,74,25,108,40.9,158
11888391,male,77,186,93,7,81,39.2,33
18695596,female,48,159,59,5,87,39.3,22
14517446,male,20,186,86,26,99,40.1,119
11124485,female,68,173,74,22,102,40.1,137
10998314,female,26,167,67,7,84,39.6,25
18685732,female,28,158,60,24,105,40.6,144
18440252,female,26,156,53,14,93,40.3,67
18130812,male,63,184,86,6,86,39.1,28
18694120,male,67,189,94,23,100,40.8,165
10363700,male,66,188,98,26,114,40.7,242
16646851,female,66,160,55,10,81,39.9,42
10319374,male,24,194,94,17,106,40.3,102
11074101,male,31,191,93,14,94,40.1,63
10650349,female,36,181,76,6,83,38.8,22
11155591,female,55,154,56,18,97,40.6,103
10537052,female,35,148,53,5,84,39.2,20
18115792,female,30,157,58,7,94,39.2,34
10837809,female,56,171,66,20,103,40,124
18009903,male,22,196,89,13,96,40,56
19736768,male,39,193,100,8,96,39.6,43
19512043,female,30,150,54,7,88,39.3,30
17345039,female,45,160,64,21,102,40.7,125
10410146,female,20,162,59,18,95,40.6,87
13052693,male,35,201,101,26,106,41,174
13838785,male,59,187,90,1,81,37.4,4
15443567,female,30,176,73,1,89,37.7,4
18460827,male,53,173,78,13,96,39.9,72
15035357,female,43,139,45,12,90,40,59
16435736,male,26,180,88,4,91,38.8,15
14131145,male,31,177,78,7,80,39.5,15
19188007,male,42,179,80,8,93,39.4,37
17822027,female,22,177,71,10,93,39.8,45
19019765,male,36,189,87,20,98,40.3,104
16563309,male,72,179,82,25,99,40.7,175
13122689,male,71,175,77,2,80,38.2,8
10752983,female,33,163,63,22,101,40.7,124
17211894,male,29,177,82,30,109,40.5,193
18857306,male,32,176,80,25,102,40.6,137
10826147,female,26,174,72,7,90,39.9,30
10451792,male,43,185,85,19,94,40.3,93
10518154,male,32,202,108,18,97,40.3,96
16446052,female,22,161,64,8,93,39.7,37
16540682,male,36,184,86,2,73,37.8,3
16655537,male,23,198,100,12,90,40.4,44
16943426,female,47,175,69,29,117,41.1,218
13802850,female,44,152,50,29,104,40.8,184
15996193,male,49,187,86,11,90,39.8,51
13277223,male,20,175,73,15,98,40.7,62
12955404,female,47,164,62,3,79,38.5,11
14500126,male,45,181,78,16,88,40.3,63
12581930,female,72,161,62,17,102,40.5,110
12422614,male,20,194,97,20,96,40.4,87
17237660,male,38,174,74,28,102,40.9,158
15095278,male,28,188,83,24,102,40.8,129
19655896,female,40,168,68,8,85,39.2,32
18127323,male,71,188,96,2,75,38,7
14243456,female,74,173,78,30,107,40.9,204
19673038,female,20,171,68,2,86,38,7
10938211,male,53,172,73,3,81,38.7,10
14376882,female,69,168,67,26,104,40.9,170
11983331,female,73,164,67,17,97,40.2,100
17902514,male,53,180,85,13,94,40,70
10330293,male,66,178,82,21,98,40.5,138
17371350,male,63,184,92,14,94,40.2,84
16267891,female,35,165,61,20,99,40.3,110
17450232,male,45,192,93,18,109,40.5,134
16029568,male,77,205,104,10,91,40,65
12607934,female,70,153,53,10,87,39.8,49
12071382,female,60,158,59,4,77,38.6,14
13848583,male,28,182,76,21,107,40.6,125
10528059,female,34,165,61,3,89,38.1,13
16555435,female,59,149,54,26,104,40.8,170
11491910,female,63,177,78,3,73,38.6,9
14165839,female,53,156,60,26,104,40.7,165
11667209,female,52,157,59,29,111,40.8,206
15738811,male,71,190,90,25,109,40.9,216
16595595,male,73,185,93,27,105,40.9,221
10261696,male,47,184,87,16,96,40.3,87
12897725,male,31,213,108,29,111,41.1,214
12451639,female,47,174,71,16,100,40.5,91
19763145,female,48,163,65,7,78,39.7,24
12659284,male,72,197,98,19,91,40.3,117
14155558,male,73,186,96,20,103,40.4,159
13271493,male,44,179,82,29,108,40.8,203
17952771,female,59,150,59,8,89,39.6,39
15061225,male,75,169,72,16,98,40,108
18785051,male,57,189,89,13,95,40.1,76
13796363,male,33,174,77,2,83,38.3,5
16218520,female,77,155,59,19,95,40.2,111
15810776,female,25,157,55,15,100,40.3,82
15017250,female,31,180,73,13,99,40.1,68
15621084,female,54,156,57,8,82,39.6,32
18643037,male,78,193,97,2,84,38.3,11
19753904,female,21,158,61,12,96,40.1,59
19608919,male,67,183,84,29,105,41,224
18369171,male,78,195,104,18,96,40.7,132
13182871,male,40,179,84,27,114,40.8,210
11960332,male,53,176,81,22,103,40.6,147
14123564,female,51,178,74,23,95,40.6,119
11574795,male,64,188,92,14,87,40.4,70
13283070,male,22,191,85,27,96,40.9,113
16425653,female,31,150,56,28,105,40.9,172
16991521,female,32,167,63,5,91,39.2,23
15720905,female,26,169,62,9,80,40.2,30
11356595,female,38,169,66,5,96,39.2,26
18490915,male,67,186,93,12,93,39.7,73
13828542,female,49,173,72,8,87,39.7,34
10279731,male,35,195,100,30,103,41,186
12736596,female,22,154,61,13,93,39.9,60
14511969,male,60,183,87,28,114,41.2,246
16154968,male,42,198,104,26,103,41.3,172
13818308,male,22,202,105,30,113,41,216
14729590,male,48,187,96,8,80,39.6,26
11463311,male,69,170,76,9,88,39.6,46
13016776,female,62,170,67,21,102,40.6,130
14616291,female,68,170,65,14,90,40.3,71
10059915,female,75,153,62,11,87,40,54
10944343,female,37,179,75,4,89,38.8,17
17164355,female,23,177,65,5,89,38.7,21
14524071,female,34,160,63,29,119,41.3,220
19900327,male,35,165,69,9,98,39.7,43
17203865,male,24,176,81,7,92,39.7,25
10647318,female,62,147,54,7,80,39.5,28
18708701,male,79,193,103,17,99,40.4,132
13632790,male,56,179,80,17,90,40.4,82
12263999,male,73,200,106,12,89,40,73
11337714,male,36,191,93,16,97,40,83
15031392,male,71,186,90,20,105,40.4,161
13143339,female,23,183,75,9,85,39.9,32
15706744,male,44,175,76,28,103,40.9,172
14482842,female,23,159,54,25,107,40.6,156
13839245,male,38,189,88,2,73,38.4,3
16465615,female,33,175,75,1,85,38,4
18812786,female,38,153,59,14,99,40.4,78
11848237,male,71,181,87,3,82,38.4,13
12181996,male,40,201,97,10,99,40,58
12247180,female,30,163,64,25,98,40.6,131
11284504,female,28,150,53,22,110,40.6,146
13656970,female,21,163,58,2,84,38.1,7
10020479,female,35,173,71,29,114,41,202
10339282,male,26,179,71,16,97,40.3,68
18213523,female,50,160,53,27,107,40.8,181
17557348,female,39,156,62,28,104,40.8,170
14721929,male,33,190,87,2,78,38.1,4
17501639,female,38,151,56,28,111,40.5,193
12894913,female,46,178,76,24,104,40.6,144
10078938,female,26,158,58,7,85,39.8,27
10441273,male,45,191,91,14,94,39.9,72
14783574,male,49,187,91,25,99,40.8,152
